Text,Class
"@raykorei Всегда говорила тебе это и скажу ещё раз, потому что никогда не устану повторять 

Ты очень красивая капец 😔💛",1
@ssan1na ХАХАХ отдохни Анют! целую обнимаю☁️🤍,1
"Забавно что я помню всякую хрень с нового года,но про самый крутой момент для меня,мне рассказывали мои друзья(",2
@miirozzdaniie Ебошь,2
"@motherofcyborgs Аоэм, что....",0
RT @VasyaVasilina: Эфир 13.12 Вещи Элина выбросила ... Саша отреагировал:)) http://t.co/Q029yBZdWr,1
Как отучить кошку лазить по стенам?!,0
туалетная бумага даже в стиме подорожала https://t.co/D31qtNZit2,2
"@Flowerevil16 Помогать с ребенком 😭😭 то есть ты меня бросаешь и оставляешь матерью одиночкой, да, понятно 😭😭😭",2
@DisneyRussia Дисней провалил в этот раз. Кино полное Г.,2
"Самые сильные чувства-это любить, а не просто жить, не принимая в замен никого, кроме самого себя, ведь Всевышний дал нам любовь не зря. ❤️",1
я кажется 3наю куда смылся чимин девочки https://t.co/XIBvCvCsZP,0
