Text,Class
@gladkih_m @AlekseyCvetkov @Akapandai Я один раз кухню взорвал. Повезло и пострадали только волосы и немного кожа на лице,2
@ariellelange Я и сейчас,0
@queen_for_hell Мне нравится пальма из мишуры сзади,1
@Dattebayo666 Он выйдет в районе августа-сентября 2020,0
Su ka где мой гадс меню? https://t.co/J1hFHXcke3,2
"Была у проректора.вроде уже не учусь,а чувствовала себя ученицей.А раньше у меня отсутствовало себяприуменьшение в таких случаях)",1
я сегодня опять спал на полу✌🏻😔,2
@MRearrea Какая прелесть! ❤,1
"Тэ что говорят тебе звёзды? Суждено или нет поехать в Украину 
#BTSComeToUkraine",0
@GreyBlaze громкая музыка радует. а накуренное помещение-не напрягает меня),1
"RT @dihejorenozu: Задумался о поиске новой работы. Сегодня, похоже, зарплаты тоже не будет. :(",2
"@mmeddo_ 🥺
Там вроде один акк  вообще перестал работать",2
Гулял по Невскому нашел кондитерскую! Есть в жизни счастье! ^_^,1
Фигасе какие вещи мне я.радио выдаёт😲🖤 https://t.co/L6LTUKm7aS,0
@iosonodio_wry вот кстати если бы ты не исправилась я бы как бусечка и прочитала,0
@lapki_n Лучше курсач сдай,0
Хаотично задалбываю подружек гиперфиксацией на утапри,2
"@DeadFoxxy а вообще про маленькость...
это от тебя 🥺🥺
как и булочность🥺🥺🥺",0
"Намазалась своей перечной маской для волос
Закружилась голова 
Инвалид в чате",2
@annyenhaseyo папа дома так что лучше гс,0
Суп-лапша куриная котлета картофельное пюре – обед так обед),1
"сегодня родительское собрание,а я не сказала маме )",1
Упс.. Не вовремя я домой пришла.. Теперь вместе с семьей в Солотчу ехать..(((,2
"Встреча не состоялась, ну ладно, зато с Риткой погуляла, очень весело было!, жалко что в последний раз..)",1
Этот факт делает мне больно https://t.co/bM33OVZaSg,2
"@SergeySunyaykin позднее зажигание, Сергуня) но спасибо :*",1
@avaldare ты чего удумала?,0
Мой кот слишком булка для этого мира https://t.co/0IStQhKM8K,1
"Итоги недели 24/01

  https://t.co/TWugGJIssC",0
"@Nikiforova1967 Это легкие, они повреждены, кошмар((((",2
