Text,Class
Мои роднульки🥺 https://t.co/WhPQgy9jmv,1
@Y245u4tvr9kd0Hy Я тоже с таких ору и мне похуй))),0
"@deeaadhostage Не думаю хехе
Через браузер скачаешь и перекинешь на карту памяти",1
хочу пасту и вино,1
"@bonhaitunyashi я передумал это слишком поздно 🤣🤣🤣🤣

ой все",1
выпила такое вкусное пиво и мне так хорошо сейчас капец,1
"Вот вам в ленту прекрасного человека 🖤
Обожаю её всем своим сердцем 🖤 https://t.co/PkRYULnQpf",1
"@mcgonagallqueen @dsappoint @br0kk0_li @nixelpixel А что за статья, простите? Где можно ужаснуться?",0
Реально замёрзла в крыму в августе я кто,0
@BERKUT19932001 Конечно😊даже не сомневаюсь - что всё будет хорошо,1
"Мы просто за последнюю подводку поругались
А так лучшие подружки 💜💜🖤💜🖤🖤 https://t.co/jreZ17YXUL",1
@nekkkto_ почему ты пишешь такие прекрасные вещи😭,1
Пиздец какая же я голодная а жрать дома вообще нечего,0
Самая лучшая ❤️ https://t.co/Vsz8MPTwd0,1
@drake_lox Одобряю,1
@tommykairatf @OGRDNKV Почему так красиво😭,1
@02312285224z Лол ну что ты не клоун мы это проверим ещё,1
С наступающим новым новым🥂🍾 #корпоратив https://t.co/87c7vYScvW,1
"бля я совсем забыла что сегодня был produce camp
я запуталась в днях :(((",0
@rennery_dm @seryaptichka @i_hate_ocean @nevetoizhizni Блять за что,0
"@Irinka_Koluchka Ну, не все тут живущие - смертные. Есть и бессмертные. Они полагают, что им закон не писан. Жаль.",0
"@Alexey_Pushkov Это предсмертные судороги
Выбрасывают все что хранили, последняя попытка хоть чем то блеснуть крутизной",0
"я в детстве:
- фу ненавижу розовый почему у меня его так много
я сейчас:
- ГДЕ МОИ РОЗОВЫЕ НОСОЧКИ?!?!!!!!????!?!!😒😤🙄😠🙄😒😟😭🙁😞",0
раз в год выползая к людям я вспоминаю почему у меня нет друзей потому что я хуевый друг)),0
"Слушаю хорни песни, знаете настроение такое покидать сюда всякие пикчи, чтоб мьюч стали хорни)) крч щас всё будет https://t.co/SppurvHs0A",1
@lvilka_huilkal Шары распадутся?,1
"Блин надо еще с подарками разобраться, посылку отправить
Ну
Пиздец)))",0
это то с чего я сейчас заржал на всю квартиру https://t.co/FPjxIVpB7Q,1
@rgrachev74 Приятно бухнуть с умным человеком,1
"@Plytarhos За МКАДом жизни нет☝
Ехать вникуда не согласна.

Смотрел о Чем говорят мужчины?",0
вы с отцом сделали из меня ментально инвалида.,0
"@pustotim в настройках выйди и зайди нормально, лол. может сработает.",1
Выходим с мамой утром на прогулку🦵🏻 второй день подряд. Пока успешно💪🏻,1
@mak62621 А почему не посмеет? Боевиков нужно выдать.,0
"К сожалению, нет( https://t.co/I9gACrpQDX",0
У ДЖЕМИНА ТРАНСЛЯЦИЯ НА ВИЛАЙВ,1
"звоню подруге через facetime : 
она : черт  ты правда как тряпка что стало мона боже",0
завтра на работууууууу &gt;&lt; нихачу,0
"@shino_lovesyou А ты не забывай, что тоже заслуживаешь любви и хороших вещей!! 💞 https://t.co/bZpwWXhRHw",1
"Хроники ""Апокалипсиса"" или Полтава сегодня. https://t.co/fqJHZg45Je #здоровье #общество #карантин #коронавирус #Украина #жизнь #Полтава",1
дубааай..... девчонки.... и ловим кайф и кайфуем кайфу кайфу кайфули кайфу кайфу кайфули и рядом красатули,1
